game_id,rated,treat_type,chat_type,gametime_seconds,status,maia_color,maia_name,maia_avg_move_time,opp_avg_move_time,opp_avg_move_time_3+,opp_avg_move_time_3only,num_moves,opp_name_hashed,opp_name,winner,maia_rating,maia_acc,maia_blunders,maia_mistakes,maia_acpl,maia_inacc,opp_rating,opp_acc,opp_blunders,opp_mistakes,opp_acpl,opp_inacc,respond,game_chats
BKO6wr7v,True,1,Placebo,555.288,mate,white,chess4gerry,6.18,12.24,13.04,5.76,60,9006920174142477435,oboemike,maia,1479,86,1,1,41,5,1466,78,2,2,66,5,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""good luck"",""user"":""oboemike""},{""text"":""if you think so !"",""user"":""oboemike""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""me too"",""user"":""oboemike""},{""text"":""did. some competition"",""user"":""oboemike""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
bLbAxFX1,True,0,Control,956.766,stalemate,black,chess4gerry,6.06,6.93,6.89,8.88,147,1613618765455556620,ofpersia,opp,1462,62,10,1,91,8,1491,63,10,5,91,3,True,"[{""text"":""hjajaj"",""user"":""ofpersia""},{""text"":""a journey"",""user"":""ofpersia""},{""text"":""hahahha"",""user"":""ofpersia""}]
"
cA1zcmAK,True,1,Placebo,285.962,outoftime,white,chess4gerry,5.59,24.0,25.96,7.6,51,2336147077587929049,Buteo2009,maia,1471,74,2,0,52,2,1478,50,2,2,87,2,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
CDvNFzSS,True,0,Control,441.29,mate,black,chess4gerry,6.04,4.18,4.31,6.0,84,-2882530613128009701,rezaazad2001,opp,1505,61,3,0,57,5,1500,80,3,0,34,3,False,"[]
"
CPJs3HhT,True,0,Control,146.65,mate,white,chess4gerry,5.1,6.29,6.65,2.4,24,8997569897557007552,Damian66,maia,1477,63,2,0,88,1,1469,51,3,1,168,1,False,"[]
"
Diel8aPj,True,0,Control,386.903,mate,white,chess4gerry,5.42,9.14,9.34,5.84,51,-1544873001099025053,MarioPetru,opp,1482,46,2,4,115,0,1505,52,1,0,79,0,False,"[]
"
DuOTugj1,True,1,Placebo,317.25,mate,white,chess4gerry,6.13,5.84,5.64,6.08,51,-1851920843838734295,Linares27,opp,1446,66,2,2,67,1,1443,88,1,2,28,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
dYhZWLSW,True,1,Placebo,368.656,mate,black,chess4gerry,6.28,7.24,7.75,5.04,53,5236498407395251919,BombayRozay,maia,1491,91,1,0,28,1,1510,79,3,1,64,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
DyOvJ2Xj,True,1,Chatty,968.092,draw,black,chess4gerry,5.99,10.34,10.48,8.8,117,-6363077148951163573,Hatword,draw,1483,73,6,1,61,5,1536,78,6,1,69,9,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
edrXBSxK,True,0,Control,970.696,mate,black,chess4gerry,6.51,7.95,8.14,7.84,132,8016892088475299685,Dimos0505,opp,1476,85,5,3,36,2,1495,90,1,1,21,5,False,"[]
"
EhjtvUJV,True,0,Control,86.06,mate,black,chess4gerry,7.05,3.34,2.73,3.28,16,-8416009691208401387,West_Coast_Johnny,opp,1482,56,2,0,143,1,1484,89,0,0,22,0,False,"[]
"
eITBTwFf,True,1,Placebo,349.007,resign,black,chess4gerry,6.12,11.33,12.14,1.52,44,8149331253863146435,ak971112,maia,1447,94,0,0,17,2,1433,77,1,0,62,3,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""hello to u too"",""user"":""ak971112""},{""text"":""i agree with u"",""user"":""ak971112""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""me too"",""user"":""ak971112""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""i have to go to sleep after this"",""user"":""ak971112""},{""text"":""where r u from ?"",""user"":""ak971112""},{""text"":""gg"",""user"":""ak971112""}]
"
Fa4FCiUs,True,1,Chatty,438.284,mate,white,chess4gerry,5.37,3.73,3.79,2.48,93,-8899350149446948670,Miras-azamatuly,opp,1491,87,2,0,47,4,1518,92,1,0,27,4,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""пашол"",""user"":""miras-azamatuly""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
FBphjFVa,True,1,Placebo,517.214,resign,black,chess4gerry,6.0,11.48,12.02,8.0,60,-1453234131531529697,Trogen_138,maia,1455,85,2,1,47,3,1407,77,4,3,80,4,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""},{""text"":""thats cute"",""user"":""trogen_138""},{""text"":""i just foster cats"",""user"":""trogen_138""},{""text"":""alright well"",""user"":""trogen_138""},{""text"":""off u go"",""user"":""trogen_138""}]
"
FdiWlvB3,True,0,Control,805.433,mate,white,chess4gerry,6.1,4.86,4.92,5.52,143,5949125906565583950,imed_cr41,opp,1590,84,4,1,40,10,1583,88,3,2,30,4,False,"[]
"
FYHrslJL,True,1,Chatty,1047.143,mate,black,chess4gerry,5.51,5.51,5.17,2.0,186,8223603116840846090,NaveenReddy9,opp,1442,80,11,3,49,4,1386,82,6,3,39,6,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
gbEQtEvZ,True,1,Chatty,150.427,mate,white,chess4gerry,4.58,5.78,6.28,5.44,28,5324067597544440951,MejiasLuis,maia,1483,91,0,0,18,2,1489,73,3,0,87,2,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""hi evening, idem have a pleased game"",""user"":""mejiasluis""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""}]
"
gm4ht8xD,True,1,Chatty,674.819,mate,black,chess4gerry,6.11,18.41,19.78,8.24,55,5004611542379365311,karthika1012,maia,1477,95,1,0,28,1,1477,84,2,3,62,0,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
GQPZJiQs,True,0,Control,502.856,resign,black,chess4gerry,6.76,7.62,7.93,6.88,72,-6444607956763898919,JohanCastellanos,maia,1503,65,1,0,60,7,1425,52,2,2,88,3,True,"[{""text"":""misclic"",""user"":""johancastellanos""},{""text"":""you won"",""user"":""johancastellanos""}]
"
H2aTMs9B,True,1,Chatty,479.634,draw,black,chess4gerry,5.34,11.17,11.79,2.96,56,7931410465800407632,apataka,draw,1448,74,3,0,60,0,1450,80,2,0,46,1,True,"[{""text"":""hello"",""user"":""apataka""},{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""},{""text"":""thank you"",""user"":""apataka""},{""text"":""well played"",""user"":""apataka""}]
"
Hntsl3We,True,0,Control,541.993,mate,black,chess4gerry,6.2,8.53,8.92,7.52,71,8654493135677543666,PagRai2023,maia,1439,76,3,1,52,1,1420,65,4,0,80,2,False,"[]
"
hpoodKc9,True,0,Control,359.269,mate,white,chess4gerry,5.84,5.98,6.09,5.28,59,1774443313716431710,Mahoni08,opp,1459,80,3,3,70,2,1456,83,1,1,46,3,False,"[]
"
hs66g4J5,True,0,Control,899.992,draw,white,chess4gerry,6.09,5.89,5.91,5.2,148,4114237137923269619,fthmercan,draw,1487,81,3,1,49,4,1494,84,1,3,48,6,False,"[]
"
igqfA7JH,True,1,Chatty,876.369,mate,black,chess4gerry,5.88,7.2,7.36,5.28,130,4177460835743589664,VicktorJesus1,opp,1428,78,4,1,41,2,1423,80,2,1,31,1,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""hello"",""user"":""vicktorjesus1""},{""text"":""thanks"",""user"":""vicktorjesus1""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":"";)"",""user"":""vicktorjesus1""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""},{""text"":""surprise ;)"",""user"":""vicktorjesus1""}]
"
ioe49mxr,True,1,Chatty,108.604,resign,white,chess4gerry,6.28,7.59,6.78,6.72,15,1692482554277904546,mr_AMIN_ZXT,maia,1476,98,0,0,5,0,1465,69,1,1,80,0,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""}]
"
iOVTR9xt,True,0,Control,699.585,resign,white,chess4gerry,6.81,10.42,10.8,6.4,81,-5952241209813409153,NoTaReAsOn101,maia,1490,66,4,5,87,2,1494,69,5,5,109,1,False,"[]
"
IUWvoi0i,True,1,Chatty,275.33,resign,black,chess4gerry,6.44,8.59,9.24,7.52,40,-4546282923070846419,heorca55,maia,1492,96,0,0,33,1,1484,79,1,1,84,4,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""}]
"
iVIqsZQF,True,1,Placebo,597.238,stalemate,white,chess4gerry,5.96,4.79,4.53,1.44,111,5417311867414293732,nopeds21,opp,1501,78,4,0,58,8,1552,79,3,2,50,4,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
ixyv4rsW,True,1,Placebo,460.171,mate,white,chess4gerry,6.44,16.8,6.81,2.88,40,-4879187343874389657,Nyazbahir,maia,1436,78,2,0,55,2,1463,68,3,1,103,2,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""}]
"
j6KIgdaJ,True,0,Control,399.289,resign,white,chess4gerry,6.14,10.12,10.64,1.52,49,-4185210012483931802,faratabiniz,maia,1548,92,0,1,19,1,1516,78,2,1,61,0,False,"[]
"
JEOttxpe,True,1,Chatty,750.641,mate,black,chess4gerry,6.03,13.32,13.98,7.68,76,5255857420793484015,jmarkoz,opp,1482,81,3,2,57,4,1580,88,2,1,31,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
JMBebdn1,True,1,Chatty,303.137,resign,black,chess4gerry,5.13,12.05,12.89,6.24,42,6756277353393469152,nilobrow04,maia,1481,75,3,1,68,4,1482,66,5,3,115,3,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""}]
"
jmEfRe4i,True,1,Chatty,115.827,mate,white,chess4gerry,7.91,5.2,5.25,9.84,17,1007395638380829240,rubin8232,opp,1441,43,1,0,137,1,1444,83,0,1,28,0,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""}]
"
K7Mw9ivk,True,1,Chatty,512.99,mate,white,chess4gerry,5.5,5.27,5.38,7.6,89,8719199980404670023,mohdabash64,opp,1467,80,4,2,53,4,1415,86,1,4,38,6,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
Kk1xeVmV,True,1,Chatty,514.885,mate,white,chess4gerry,5.87,4.13,4.12,8.32,101,166352306811217888,Sofiane_Lemanaa,opp,1482,79,5,0,42,2,1391,85,3,1,26,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
KZnFgMr7,True,0,Control,157.793,resign,white,chess4gerry,5.53,5.5,6.05,5.44,29,-673603368609684137,Gr456,maia,1480,72,1,0,28,1,1506,62,2,0,97,3,False,"[]
"
l4jIdfmd,True,1,Placebo,368.28,mate,black,chess4gerry,5.46,4.5,4.64,1.36,72,1401045313034961470,anatoliyefimov,opp,1506,83,3,2,59,4,1496,90,2,0,35,4,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
LcXkLW3B,True,0,Control,350.135,mate,black,chess4gerry,6.35,6.9,7.09,6.24,52,-4546282923070846419,heorca55,opp,1502,71,4,1,102,2,1473,73,2,0,73,1,False,"[]
"
LgnuXgz5,True,0,Control,860.972,resign,white,chess4gerry,6.42,14.41,14.91,6.72,83,-6842017486664060014,Paradigma1013,maia,1442,84,3,3,45,2,1457,81,4,5,66,2,False,"[]
"
Lgpfc4wD,True,1,Placebo,364.417,mate,white,chess4gerry,5.65,13.72,13.58,4.96,37,1821823226571615993,MazzSant_MC,opp,1483,38,2,1,153,4,1379,71,2,2,106,5,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""}]
"
LHxWiHfM,True,0,Control,205.478,outoftime,white,chess4gerry,7.41,60.0,72.84,9.84,21,7062434966344768539,Jgtorres1,maia,1453,72,1,1,43,1,1463,54,1,2,125,1,False,"[]
"
lm30yFlB,True,1,Chatty,514.807,mate,black,chess4gerry,5.59,8.78,9.15,1.92,71,-566924602955105196,Romanoski,maia,1447,89,1,0,28,4,1472,62,1,0,49,3,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
LnBAW3tG,True,0,Control,228.591,draw,black,chess4gerry,4.78,4.36,4.65,8.0,47,-6723327264679090267,Prerepod,draw,1445,75,2,0,56,2,1448,66,2,2,79,1,False,"[]
"
lWUyhHUV,True,1,Chatty,871.321,mate,black,chess4gerry,5.79,6.09,6.24,8.16,142,6055338146145073879,AmmarHindawe,opp,1475,68,2,0,37,4,1461,90,2,1,29,2,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
LXveMwrW,True,1,Chatty,583.604,stalemate,black,chess4gerry,6.16,6.05,6.26,5.6,94,3854215170325470014,kpskvk,opp,1502,78,4,2,59,2,1492,82,5,4,59,8,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""thanks"",""user"":""kpskvk""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""},{""text"":""wow"",""user"":""kpskvk""}]
"
lzqj010z,True,1,Chatty,191.884,resign,white,chess4gerry,6.25,7.82,8.05,2.0,27,-5928689266739442191,FerchoMX,maia,1448,88,0,1,38,1,1503,70,1,1,91,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""}]
"
mA7QZLuO,True,1,Chatty,449.434,resign,white,chess4gerry,6.84,8.82,9.41,8.08,57,-3867060554682044074,TheJifa,maia,1491,90,0,1,23,4,1449,73,1,1,44,2,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""gl"",""user"":""thejifa""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
ME2JWJie,True,0,Control,758.622,mate,black,chess4gerry,5.91,20.28,21.55,7.76,57,3878850523140800810,mhc_chess,maia,1452,93,1,2,39,1,1443,80,2,2,77,3,False,"[]
"
mS9qOrYy,True,1,Placebo,577.42,resign,white,chess4gerry,6.76,11.81,11.77,6.72,63,5015813737810937762,M4lm4nz4,maia,1445,83,3,3,52,1,1472,79,2,5,71,4,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""hola"",""user"":""m4lm4nz4""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""},{""text"":""buen juego y buenas compras"",""user"":""m4lm4nz4""},{""text"":""adios"",""user"":""m4lm4nz4""}]
"
NCkA9s9Z,True,0,Control,346.346,mate,white,chess4gerry,5.83,7.1,7.56,4.96,53,5273372063817573996,Gary1987,opp,1486,65,2,0,102,1,1542,81,1,1,67,2,False,"[]
"
ni42yOEb,True,1,Chatty,537.156,draw,black,chess4gerry,5.34,10.77,11.35,1.84,67,7567168615049776329,CL0D,draw,1562,69,3,2,76,5,1557,63,4,1,90,5,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""good luck with that"",""user"":""cl0d""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
OS0DvqU9,True,1,Chatty,306.099,mate,black,chess4gerry,5.62,3.33,3.43,8.88,66,-8057140187184116080,bkesss,opp,1476,75,2,1,68,4,1494,85,1,2,43,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
oVSUjpm6,True,1,Chatty,679.694,mate,black,chess4gerry,6.66,8.91,9.23,5.76,86,-4270187308621741801,Jesusga2910,opp,1459,69,2,1,73,4,1501,64,1,0,52,2,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""too"",""user"":""jesusga2910""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""ok"",""user"":""jesusga2910""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""},{""text"":""ye"",""user"":""jesusga2910""}]
"
Q4R2GUcY,True,1,Chatty,227.093,resign,black,chess4gerry,6.55,7.45,8.36,8.8,34,-6251700214827549640,aganyijosiah,maia,1422,82,2,1,42,0,1439,69,2,1,77,3,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""}]
"
QrlopzgU,True,1,Placebo,279.414,mate,white,chess4gerry,6.37,8.08,8.78,8.24,38,5370798841679495026,dumay,maia,1439,85,1,1,50,2,1421,74,3,1,99,4,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""}]
"
qy0iIwPx,True,1,Chatty,245.551,resign,black,chess4gerry,5.37,5.24,5.65,6.08,45,-6194184691202087672,M_o_H_a_X,maia,1460,73,2,1,52,1,1553,54,2,1,78,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""}]
"
rcOr6MaP,True,1,Chatty,681.491,outoftime,white,chess4gerry,6.08,54.55,66.03,3.84,23,8478208956408037409,azzawi0_0,maia,1466,92,0,0,15,1,1452,85,0,1,30,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""black offers draw"",""user"":""lichess""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""white declines draw"",""user"":""lichess""}]
"
rl1wccd7,True,0,Control,899.314,mate,black,chess4gerry,5.63,8.24,8.38,9.6,128,-6356575162870689343,vahlakov,opp,1488,73,5,0,58,6,1468,77,5,2,47,4,False,"[]
"
SL9Adx5e,True,1,Chatty,117.192,resign,white,chess4gerry,7.63,11.68,16.1,8.4,13,5656416281467014447,IndiaMK,maia,1428,96,0,0,10,0,1506,59,1,2,176,0,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""}]
"
SwhKEmPe,True,1,Placebo,911.284,mate,black,chess4gerry,6.42,4.68,4.56,6.64,158,-6035033060168509632,MarkusMolchanov,opp,1523,86,4,1,48,5,1545,90,2,2,37,5,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""no they are not"",""user"":""markusmolchanov""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""buy some bananas"",""user"":""markusmolchanov""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""},{""text"":""good game"",""user"":""markusmolchanov""}]
"
sxKVpFFn,True,1,Placebo,502.643,stalemate,black,chess4gerry,5.72,4.69,4.75,5.36,97,-4470121747317546469,Kinggimix,opp,1487,81,3,3,58,6,1533,79,4,1,60,8,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""},{""text"":""well played"",""user"":""kinggimix""}]
"
t7c4LcvS,True,1,Placebo,226.178,resign,black,chess4gerry,5.71,7.05,7.56,3.76,35,-8008964123343912103,ArcticGoon,maia,1475,94,0,0,28,2,1503,74,2,1,82,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""}]
"
tAWOdrLE,True,1,Chatty,529.022,resign,white,chess4gerry,6.49,12.16,12.44,7.84,57,-2272989488216645492,Mparuzzo,maia,1425,74,4,2,62,1,1331,64,5,0,85,1,False,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""chess4gerry""},{""text"":""uh oh..."",""user"":""chess4gerry""},{""text"":""nice coordination"",""user"":""chess4gerry""},{""text"":""things arent looking good"",""user"":""chess4gerry""}]
"
TBU250Gz,True,1,Placebo,791.505,mate,white,chess4gerry,6.34,10.7,10.73,6.96,91,3370703089664079563,yousef_JOU,opp,1430,65,2,1,59,4,1485,90,1,3,42,4,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""good"",""user"":""yousef_jou""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""}]
"
TeKgIwZh,True,1,Placebo,538.778,mate,black,chess4gerry,5.6,5.61,5.78,6.24,94,2865737468885416097,GanjaLaPoruba,opp,1445,80,3,0,70,3,1464,84,2,0,50,4,True,"[{""text"":""hello! good luck!"",""user"":""chess4gerry""},{""text"":""bananas are berries"",""user"":""chess4gerry""},{""text"":""i like swimming"",""user"":""chess4gerry""},{""text"":""i have to go to the grocery store after this"",""user"":""chess4gerry""},{""text"":""my cat's name is alex"",""user"":""chess4gerry""},{""text"":""speak czech"",""user"":""ganjalaporuba""}]
"
tezrYeLc,True,0,Control,55.887,mate,black,chess4gerry,3.91,1.2,0.81,3.04,20,-2709752939442521911,Algfrancaise,opp,1435,23,1,0,164,1,1432,64,2,0,68,0,False,"[]
"
